date,worth
2019-03-19,1.1755
2019-03-20,1.1751
2019-03-21,1.1767
2019-03-22,1.1776
2019-03-25,1.1767
2019-03-26,1.173
2019-03-27,1.1746
2019-03-28,1.1754
2019-03-29,1.1807
2019-04-01,1.1857
2019-04-02,1.1841
2019-04-03,1.1852
2019-04-04,1.1844
2019-04-08,1.1847
2019-04-09,1.1849
2019-04-10,1.186
2019-04-11,1.1824
2019-04-12,1.1816
2019-04-15,1.1787
2019-04-16,1.1808
2019-04-17,1.181
2019-04-18,1.1809
2019-04-19,1.1809
2019-04-22,1.1803
2019-04-23,1.1785
2019-04-24,1.1785
2019-04-25,1.1742
2019-04-26,1.1721
2019-04-29,1.1727
2019-04-30,1.173
2019-05-06,1.1678
2019-05-07,1.169
2019-05-08,1.1688
2019-05-09,1.1692
2019-05-10,1.1708
2019-05-13,1.1702
2019-05-14,1.17
2019-05-15,1.1711
2019-05-16,1.1709
2019-05-17,1.1687
2019-05-20,1.1673
2019-05-21,1.1702
2019-05-22,1.1689
2019-05-23,1.167
2019-05-24,1.1666
2019-05-27,1.1684
2019-05-28,1.1683
2019-05-29,1.1685
2019-05-30,1.167
2019-05-31,1.1675
2019-06-03,1.1673
2019-06-04,1.1663
2019-06-05,1.166
2019-06-06,1.1648
2019-06-10,1.1664
2019-06-11,1.1695
2019-06-12,1.1683
2019-06-13,1.1675
2019-06-14,1.1668
2019-06-17,1.1667
2019-06-18,1.1669
2019-06-19,1.168
2019-06-20,1.1704
2019-06-21,1.172
2019-06-24,1.173
2019-06-25,1.1733
2019-06-26,1.1728
2019-06-27,1.1738
2019-06-28,1.1738
2019-06-30,1.174
2019-07-01,1.1774
2019-07-02,1.1785
2019-07-03,1.1778
2019-07-04,1.1778
2019-07-05,1.1788
2019-07-08,1.1777
2019-07-09,1.1782
2019-07-10,1.1774
2019-07-11,1.1771
2019-07-12,1.1783
2019-07-15,1.1784
2019-07-16,1.1782
2019-07-17,1.178
2019-07-18,1.1769
2019-07-19,1.1782
2019-07-22,1.1773
2019-07-23,1.1797
2019-07-24,1.1807
2019-07-25,1.1822
2019-07-26,1.1824
2019-07-29,1.1831
2019-07-30,1.1834
2019-07-31,1.1829
2019-08-01,1.1826
2019-08-02,1.1819
2019-08-05,1.1816
2019-08-06,1.1811
2019-08-07,1.1811
2019-08-08,1.183
2019-08-09,1.1833
2019-08-12,1.1861
2019-08-13,1.1867
2019-08-14,1.188
2019-08-15,1.1884
2019-08-16,1.1907
2019-08-19,1.1949
2019-08-20,1.1928
2019-08-21,1.1937
2019-08-22,1.1942
2019-08-23,1.1944
2019-08-26,1.1939
2019-08-27,1.195
2019-08-28,1.1938
2019-08-29,1.1935
2019-08-30,1.1931
2019-09-02,1.1951
2019-09-03,1.1976
2019-09-04,1.1997
2019-09-05,1.201
2019-09-06,1.2039
2019-09-09,1.2075
2019-09-10,1.2071
2019-09-11,1.2063
2019-09-12,1.2066
2019-09-16,1.2054
2019-09-17,1.2035
2019-09-18,1.2042
2019-09-19,1.2071
2019-09-20,1.2072
2019-09-23,1.2069
2019-09-24,1.208
2019-09-25,1.2061
2019-09-26,1.203
2019-09-27,1.2049
2019-09-30,1.2042
2019-10-08,1.2047
2019-10-09,1.2045
2019-10-10,1.2075
2019-10-11,1.2071
2019-10-14,1.2091
2019-10-15,1.2077
2019-10-16,1.207
2019-10-17,1.2066
2019-10-18,1.2056
2019-10-21,1.2048
2019-10-22,1.2063
2019-10-23,1.2051
2019-10-24,1.2057
2019-10-25,1.2055
2019-10-28,1.2084
2019-10-29,1.2067
2019-10-30,1.2063
2019-10-31,1.2056
2019-11-01,1.2068
2019-11-04,1.2089
2019-11-05,1.2105
2019-11-06,1.2108
2019-11-07,1.2117
2019-11-08,1.2116
2019-11-11,1.2089
2019-11-12,1.2088
2019-11-13,1.2091
2019-11-14,1.2097
2019-11-15,1.2091
2019-11-18,1.2108
2019-11-19,1.2136
2019-11-20,1.2141
2019-11-21,1.2144
2019-11-22,1.2133
2019-11-25,1.213
2019-11-26,1.214
2019-11-27,1.2147
2019-11-28,1.2144
2019-11-29,1.2144
2019-12-02,1.2147
2019-12-03,1.2156
2019-12-04,1.2163
2019-12-05,1.2182
2019-12-06,1.2195
2019-12-09,1.2197
2019-12-10,1.2211
2019-12-11,1.2187
2019-12-12,1.2183
2019-12-13,1.2221
2019-12-16,1.2274
2019-12-17,1.2315
2019-12-18,1.2306
2019-12-19,1.2317
2019-12-20,1.2305
2019-12-23,1.2276
2019-12-24,1.231
2019-12-25,1.2317
2019-12-26,1.2345
2019-12-27,1.2323
2019-12-30,1.2347
2019-12-31,1.235
2020-01-02,1.2387
2020-01-03,1.2388
2020-01-06,1.2416
2020-01-07,1.2428
2020-01-08,1.2424
2020-01-09,1.245
2020-01-10,1.2456
2020-01-13,1.2487
2020-01-14,1.2507
2020-01-15,1.2488
2020-01-16,1.2499
2020-01-17,1.2495
2020-01-20,1.2536
2020-01-21,1.2514
2020-01-22,1.2531
2020-01-23,1.2491
2020-02-03,1.2435
2020-02-04,1.2474
2020-02-05,1.2505
2020-02-06,1.2541
2020-02-07,1.2566
2020-02-10,1.2609
