date,worth
2016-10-27,1.278
2016-10-28,1.282
2016-10-31,1.279
2016-11-01,1.286
2016-11-02,1.276
2016-11-03,1.289
2016-11-04,1.287
2016-11-07,1.288
2016-11-08,1.293
2016-11-09,1.283
2016-11-10,1.296
2016-11-11,1.304
2016-11-14,1.308
2016-11-15,1.306
2016-11-16,1.304
2016-11-17,1.306
2016-11-18,1.302
2016-11-21,1.317
2016-11-22,1.326
2016-11-23,1.335
2016-11-24,1.339
2016-11-25,1.353
2016-11-28,1.36
2016-11-29,1.378
2016-11-30,1.363
2016-12-01,1.369
2016-12-02,1.362
2016-12-05,1.342
2016-12-06,1.34
2016-12-07,1.342
2016-12-08,1.345
2016-12-09,1.365
2016-12-12,1.352
2016-12-13,1.343
2016-12-14,1.338
2016-12-15,1.309
2016-12-16,1.306
2016-12-19,1.3
2016-12-20,1.291
2016-12-21,1.299
2016-12-22,1.295
2016-12-23,1.288
2016-12-26,1.296
2016-12-27,1.292
2016-12-28,1.287
2016-12-29,1.286
2016-12-30,1.293
2016-12-31,1.293
2017-01-03,1.305
2017-01-04,1.313
2017-01-05,1.313
2017-01-06,1.306
2017-01-09,1.311
2017-01-10,1.308
2017-01-11,1.303
2017-01-12,1.302
2017-01-13,1.309
2017-01-16,1.321
2017-01-17,1.319
2017-01-18,1.327
2017-01-19,1.323
2017-01-20,1.329
2017-01-23,1.329
2017-01-24,1.334
2017-01-25,1.336
2017-01-26,1.34
2017-02-03,1.327
2017-02-06,1.329
2017-02-07,1.325
2017-02-08,1.33
2017-02-09,1.335
2017-02-10,1.342
2017-02-13,1.351
2017-02-14,1.347
2017-02-15,1.349
2017-02-16,1.353
2017-02-17,1.345
2017-02-20,1.365
2017-02-21,1.366
2017-02-22,1.367
2017-02-23,1.361
2017-02-24,1.36
2017-02-27,1.348
2017-02-28,1.349
2017-03-01,1.349
2017-03-02,1.34
2017-03-03,1.337
2017-03-06,1.339
2017-03-07,1.344
2017-03-08,1.343
2017-03-09,1.336
2017-03-10,1.334
2017-03-13,1.344
2017-03-14,1.343
2017-03-15,1.344
2017-03-16,1.349
2017-03-17,1.335
2017-03-20,1.336
2017-03-21,1.341
2017-03-22,1.331
2017-03-23,1.335
2017-03-24,1.345
2017-03-27,1.344
2017-03-28,1.341
2017-03-29,1.339
2017-03-30,1.334
2017-03-31,1.342
2017-04-05,1.353
2017-04-06,1.357
2017-04-07,1.355
2017-04-10,1.349
2017-04-11,1.349
2017-04-12,1.348
2017-04-13,1.345
2017-04-14,1.336
2017-04-17,1.338
2017-04-18,1.331
2017-04-19,1.324
2017-04-20,1.33
2017-04-21,1.337
2017-04-24,1.331
2017-04-25,1.337
2017-04-26,1.338
2017-04-27,1.34
2017-04-28,1.338
2017-05-02,1.332
2017-05-03,1.329
2017-05-04,1.326
2017-05-05,1.323
2017-05-08,1.322
2017-05-09,1.322
2017-05-10,1.328
2017-05-11,1.337
2017-05-12,1.359
2017-05-15,1.362
2017-05-16,1.362
2017-05-17,1.35
2017-05-18,1.348
2017-05-19,1.352
2017-05-22,1.363
2017-05-23,1.382
2017-05-24,1.38
2017-05-25,1.416
2017-05-26,1.414
2017-05-31,1.418
2017-06-01,1.43
2017-06-02,1.42
2017-06-05,1.406
2017-06-06,1.417
2017-06-07,1.43
2017-06-08,1.441
2017-06-09,1.451
2017-06-12,1.452
2017-06-13,1.449
2017-06-14,1.432
2017-06-15,1.423
2017-06-16,1.42
2017-06-19,1.435
2017-06-20,1.431
2017-06-21,1.447
2017-06-22,1.458
2017-06-23,1.469
2017-06-26,1.478
2017-06-27,1.485
2017-06-28,1.475
2017-06-29,1.485
2017-06-30,1.483
2017-07-03,1.472
2017-07-04,1.458
2017-07-05,1.48
2017-07-06,1.484
2017-07-07,1.477
2017-07-10,1.482
2017-07-11,1.502
2017-07-12,1.499
2017-07-13,1.519
2017-07-14,1.532
2017-07-17,1.536
2017-07-18,1.532
2017-07-19,1.551
2017-07-20,1.555
2017-07-21,1.542
2017-07-24,1.553
2017-07-25,1.549
2017-07-26,1.542
2017-07-27,1.541
2017-07-28,1.545
2017-07-31,1.544
2017-08-01,1.566
2017-08-02,1.566
2017-08-03,1.546
2017-08-04,1.538
2017-08-07,1.544
2017-08-08,1.543
2017-08-09,1.534
2017-08-10,1.529
2017-08-11,1.507
2017-08-14,1.518
2017-08-15,1.528
2017-08-16,1.524
2017-08-17,1.526
2017-08-18,1.531
2017-08-21,1.534
2017-08-22,1.549
2017-08-23,1.561
2017-08-24,1.556
2017-08-25,1.588
2017-08-28,1.602
2017-08-29,1.604
2017-08-30,1.599
2017-08-31,1.588
2017-09-01,1.588
2017-09-04,1.594
2017-09-05,1.603
2017-09-06,1.595
2017-09-07,1.584
2017-09-08,1.582
2017-09-11,1.576
2017-09-12,1.585
2017-09-13,1.584
2017-09-14,1.574
2017-09-15,1.573
2017-09-18,1.576
2017-09-19,1.576
2017-09-20,1.576
2017-09-21,1.584
2017-09-22,1.586
2017-09-25,1.583
2017-09-26,1.584
2017-09-27,1.579
2017-09-28,1.58
2017-09-29,1.584
2017-10-09,1.603
2017-10-10,1.608
2017-10-11,1.617
2017-10-12,1.625
2017-10-13,1.626
2017-10-16,1.633
2017-10-17,1.634
2017-10-18,1.65
2017-10-19,1.652
2017-10-20,1.642
2017-10-23,1.639
2017-10-24,1.652
2017-10-25,1.659
2017-10-26,1.668
2017-10-27,1.696
2017-10-30,1.699
2017-10-31,1.694
2017-11-01,1.693
2017-11-02,1.695
2017-11-03,1.697
2017-11-06,1.699
2017-11-07,1.714
2017-11-08,1.71
2017-11-09,1.72
2017-11-10,1.736
2017-11-13,1.745
2017-11-14,1.737
2017-11-15,1.732
2017-11-16,1.75
2017-11-17,1.777
2017-11-20,1.788
2017-11-21,1.822
2017-11-22,1.833
2017-11-23,1.785
2017-11-24,1.784
2017-11-27,1.765
2017-11-28,1.755
2017-11-29,1.759
2017-11-30,1.737
2017-12-01,1.725
2017-12-04,1.74
2017-12-05,1.764
2017-12-06,1.743
2017-12-07,1.721
2017-12-08,1.735
2017-12-11,1.761
2017-12-12,1.736
2017-12-13,1.753
2017-12-14,1.743
2017-12-15,1.722
2017-12-18,1.729
2017-12-19,1.757
2017-12-20,1.761
2017-12-21,1.778
2017-12-22,1.771
2017-12-25,1.772
2017-12-26,1.777
2017-12-27,1.744
2017-12-28,1.758
2017-12-29,1.758
2017-12-31,1.758
2018-01-02,1.786
2018-01-03,1.786
2018-01-04,1.794
2018-01-05,1.803
2018-01-08,1.809
2018-01-09,1.825
2018-01-10,1.844
2018-01-11,1.839
2018-01-12,1.856
2018-01-15,1.88
2018-01-16,1.892
2018-01-17,1.892
2018-01-18,1.911
2018-01-19,1.913
2018-01-22,1.929
2018-01-23,1.956
2018-01-24,1.955
2018-01-25,1.94
2018-01-26,1.949
2018-01-29,1.911
2018-01-30,1.886
2018-01-31,1.911
2018-02-01,1.919
2018-02-02,1.925
2018-02-05,1.933
2018-02-06,1.89
2018-02-07,1.83
2018-02-08,1.795
2018-02-09,1.739
2018-02-12,1.748
2018-02-13,1.776
2018-02-14,1.791
2018-02-22,1.825
2018-02-23,1.838
2018-02-26,1.847
2018-02-27,1.814
2018-02-28,1.787
2018-03-01,1.797
2018-03-02,1.782
2018-03-05,1.78
2018-03-06,1.798
2018-03-07,1.789
2018-03-08,1.81
2018-03-09,1.816
2018-03-12,1.816
2018-03-13,1.801
2018-03-14,1.794
2018-03-15,1.81
2018-03-16,1.793
2018-03-19,1.805
2018-03-20,1.807
2018-03-21,1.8
2018-03-22,1.781
2018-03-23,1.741
2018-03-26,1.711
2018-03-27,1.714
2018-03-28,1.678
2018-03-29,1.71
2018-03-30,1.699
2018-04-02,1.688
2018-04-03,1.68
2018-04-04,1.684
2018-04-09,1.683
2018-04-10,1.725
2018-04-11,1.732
2018-04-12,1.71
2018-04-13,1.695
2018-04-16,1.657
2018-04-17,1.637
2018-04-18,1.643
2018-04-19,1.668
2018-04-20,1.652
2018-04-23,1.665
2018-04-24,1.699
2018-04-25,1.686
2018-04-26,1.652
2018-04-27,1.644
2018-05-02,1.644
2018-05-03,1.652
2018-05-04,1.64
2018-05-07,1.664
2018-05-08,1.693
2018-05-09,1.69
2018-05-10,1.699
2018-05-11,1.694
2018-05-14,1.716
2018-05-15,1.715
2018-05-16,1.694
2018-05-17,1.682
2018-05-18,1.705
2018-05-21,1.706
2018-05-22,1.694
2018-05-23,1.669
2018-05-24,1.655
2018-05-25,1.655
2018-05-28,1.667
2018-05-29,1.658
2018-05-30,1.627
2018-05-31,1.665
2018-06-01,1.656
2018-06-04,1.689
2018-06-05,1.701
2018-06-06,1.691
2018-06-07,1.696
2018-06-08,1.674
2018-06-11,1.682
2018-06-12,1.703
2018-06-13,1.693
2018-06-14,1.69
2018-06-15,1.695
2018-06-19,1.655
2018-06-20,1.66
